PO_ID,ProductID,SupplierID,WarehouseID,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,QuantityOrdered,QuantityReceived,UnitCost,TotalCost,Status,DelayDays
PO002328,PROD0061,SUP007,WH04,22-11-2025,29-11-2025,30-11-2025,170,170,162.52,27628.4,Delivered,1
PO002329,PROD0062,SUP008,WH02,03-01-2025,10-01-2025,10-01-2025,300,300,24.55,7365,Delivered,0
PO002330,PROD0062,SUP008,WH02,10-02-2025,17-02-2025,18-02-2025,300,300,24.55,7365,Delivered,1
PO002331,PROD0062,SUP008,WH02,19-03-2025,26-03-2025,28-03-2025,300,300,24.55,7365,Delivered,2
PO002332,PROD0062,SUP008,WH02,19-04-2025,26-04-2025,28-04-2025,300,300,24.55,7365,Delivered,2
PO002333,PROD0062,SUP008,WH02,21-05-2025,28-05-2025,29-05-2025,300,300,24.55,7365,Delivered,1
PO002334,PROD0062,SUP008,WH02,24-06-2025,01-07-2025,03-07-2025,300,300,24.55,7365,Delivered,2
PO002335,PROD0062,SUP008,WH02,02-08-2025,09-08-2025,11-08-2025,300,300,24.55,7365,Delivered,2
PO002336,PROD0062,SUP008,WH02,05-09-2025,12-09-2025,14-09-2025,300,300,24.55,7365,Delivered,2
PO002337,PROD0062,SUP008,WH02,06-10-2025,13-10-2025,13-10-2025,300,300,24.55,7365,Delivered,0
PO002338,PROD0062,SUP008,WH02,07-11-2025,14-11-2025,15-11-2025,300,300,24.55,7365,Delivered,1
PO002339,PROD0062,SUP008,WH02,10-12-2025,17-12-2025,29-12-2025,300,300,24.55,7365,Delivered,12
PO002340,PROD0062,SUP008,WH04,01-01-2025,08-01-2025,14-01-2025,202,202,24.55,4959.1,Delivered,6
PO002341,PROD0062,SUP008,WH04,14-02-2025,21-02-2025,21-02-2025,202,202,24.55,4959.1,Delivered,0
PO002342,PROD0062,SUP008,WH04,21-03-2025,28-03-2025,28-03-2025,202,202,24.55,4959.1,Delivered,0
PO002343,PROD0062,SUP008,WH04,19-04-2025,26-04-2025,26-04-2025,202,202,24.55,4959.1,Delivered,0
PO002344,PROD0062,SUP008,WH04,20-05-2025,27-05-2025,27-05-2025,202,202,24.55,4959.1,Delivered,0
PO002345,PROD0062,SUP008,WH04,22-06-2025,29-06-2025,29-06-2025,202,202,24.55,4959.1,Delivered,0
PO002346,PROD0062,SUP008,WH04,27-07-2025,03-08-2025,05-08-2025,202,183,24.55,4959.1,Partial - Defect/Shortage,2
PO002347,PROD0062,SUP008,WH04,26-08-2025,02-09-2025,03-09-2025,202,202,24.55,4959.1,Delivered,1
PO002348,PROD0062,SUP008,WH04,25-09-2025,02-10-2025,09-10-2025,202,202,24.55,4959.1,Delivered,7
PO002349,PROD0062,SUP008,WH04,03-11-2025,10-11-2025,11-11-2025,202,202,24.55,4959.1,Delivered,1
PO002350,PROD0062,SUP008,WH04,05-12-2025,12-12-2025,12-12-2025,202,202,24.55,4959.1,Delivered,0
PO002351,PROD0063,SUP019,WH03,03-01-2025,09-01-2025,09-01-2025,466,466,106.46,49610.36,Delivered,0
PO002352,PROD0063,SUP019,WH03,13-02-2025,19-02-2025,28-02-2025,466,466,106.46,49610.36,Delivered,9
PO002353,PROD0063,SUP019,WH03,01-04-2025,07-04-2025,08-04-2025,466,466,106.46,49610.36,Delivered,1
PO002354,PROD0063,SUP019,WH03,12-05-2025,18-05-2025,18-05-2025,466,466,106.46,49610.36,Delivered,0
PO002355,PROD0063,SUP019,WH03,20-06-2025,26-06-2025,26-06-2025,466,466,106.46,49610.36,Delivered,0
PO002356,PROD0063,SUP019,WH03,27-07-2025,02-08-2025,02-08-2025,466,466,106.46,49610.36,Delivered,0
PO002357,PROD0063,SUP019,WH03,31-08-2025,06-09-2025,07-09-2025,466,466,106.46,49610.36,Delivered,1
PO002358,PROD0063,SUP019,WH03,03-10-2025,09-10-2025,09-10-2025,466,466,106.46,49610.36,Delivered,0
PO002359,PROD0063,SUP019,WH03,02-11-2025,08-11-2025,09-11-2025,466,466,106.46,49610.36,Delivered,1
PO002360,PROD0063,SUP019,WH03,26-11-2025,02-12-2025,02-12-2025,466,466,106.46,49610.36,Delivered,0
PO002361,PROD0063,SUP019,WH03,17-12-2025,23-12-2025,23-12-2025,466,466,106.46,49610.36,Delivered,0
PO002362,PROD0063,SUP019,WH01,02-01-2025,08-01-2025,10-01-2025,467,467,106.46,49716.82,Delivered,2
PO002363,PROD0063,SUP019,WH01,11-02-2025,17-02-2025,19-02-2025,467,467,106.46,49716.82,Delivered,2
PO002364,PROD0063,SUP019,WH01,24-03-2025,30-03-2025,01-04-2025,467,467,106.46,49716.82,Delivered,2
PO002365,PROD0063,SUP019,WH01,01-05-2025,07-05-2025,09-05-2025,467,467,106.46,49716.82,Delivered,2
PO002366,PROD0063,SUP019,WH01,12-06-2025,18-06-2025,19-06-2025,467,467,106.46,49716.82,Delivered,1
PO002367,PROD0063,SUP019,WH01,17-07-2025,23-07-2025,24-07-2025,467,467,106.46,49716.82,Delivered,1
PO002368,PROD0063,SUP019,WH01,18-08-2025,24-08-2025,26-08-2025,467,467,106.46,49716.82,Delivered,2
PO002369,PROD0063,SUP019,WH01,20-09-2025,26-09-2025,06-10-2025,467,467,106.46,49716.82,Delivered,10
PO002370,PROD0063,SUP019,WH01,29-10-2025,04-11-2025,04-11-2025,467,467,106.46,49716.82,Delivered,0
PO002371,PROD0063,SUP019,WH01,22-11-2025,28-11-2025,30-11-2025,467,467,106.46,49716.82,Delivered,2
PO002372,PROD0063,SUP019,WH01,16-12-2025,22-12-2025,22-12-2025,467,467,106.46,49716.82,Delivered,0
PO002373,PROD0063,SUP019,WH04,03-01-2025,09-01-2025,09-01-2025,662,662,106.46,70476.52,Delivered,0
PO002374,PROD0063,SUP019,WH04,14-02-2025,20-02-2025,02-03-2025,662,662,106.46,70476.52,Delivered,10
PO002375,PROD0063,SUP019,WH04,02-04-2025,08-04-2025,10-04-2025,662,662,106.46,70476.52,Delivered,2
PO002376,PROD0063,SUP019,WH04,10-05-2025,16-05-2025,16-05-2025,662,662,106.46,70476.52,Delivered,0
PO002377,PROD0063,SUP019,WH04,18-06-2025,24-06-2025,25-06-2025,662,662,106.46,70476.52,Delivered,1
PO002378,PROD0063,SUP019,WH04,25-07-2025,31-07-2025,01-08-2025,662,662,106.46,70476.52,Delivered,1
PO002379,PROD0063,SUP019,WH04,28-08-2025,03-09-2025,03-09-2025,662,662,106.46,70476.52,Delivered,0
PO002380,PROD0063,SUP019,WH04,28-09-2025,04-10-2025,04-10-2025,662,662,106.46,70476.52,Delivered,0
PO002381,PROD0063,SUP019,WH04,27-10-2025,02-11-2025,02-11-2025,662,662,106.46,70476.52,Delivered,0
PO002382,PROD0063,SUP019,WH04,20-11-2025,26-11-2025,26-11-2025,662,662,106.46,70476.52,Delivered,0
PO002383,PROD0063,SUP019,WH04,11-12-2025,17-12-2025,17-12-2025,662,662,106.46,70476.52,Delivered,0
PO002384,PROD0063,SUP019,WH04,31-12-2025,06-01-2026,07-01-2026,662,662,106.46,70476.52,Delivered,1
PO002385,PROD0063,SUP019,WH02,06-01-2025,12-01-2025,18-01-2025,549,549,106.46,58446.54,Delivered,6
PO002386,PROD0063,SUP019,WH02,17-02-2025,23-02-2025,24-02-2025,549,549,106.46,58446.54,Delivered,1
PO002387,PROD0063,SUP019,WH02,29-03-2025,04-04-2025,16-04-2025,549,549,106.46,58446.54,Delivered,12
PO002388,PROD0063,SUP019,WH02,17-05-2025,23-05-2025,24-05-2025,549,549,106.46,58446.54,Delivered,1
PO002389,PROD0063,SUP019,WH02,23-06-2025,29-06-2025,01-07-2025,549,549,106.46,58446.54,Delivered,2
PO002390,PROD0063,SUP019,WH02,30-07-2025,05-08-2025,06-08-2025,549,549,106.46,58446.54,Delivered,1
PO002391,PROD0063,SUP019,WH02,31-08-2025,06-09-2025,07-09-2025,549,549,106.46,58446.54,Delivered,1
PO002392,PROD0063,SUP019,WH02,02-10-2025,08-10-2025,18-10-2025,549,549,106.46,58446.54,Delivered,10
PO002393,PROD0063,SUP019,WH02,07-11-2025,13-11-2025,15-11-2025,549,549,106.46,58446.54,Delivered,2
PO002394,PROD0063,SUP019,WH02,01-12-2025,07-12-2025,09-12-2025,549,549,106.46,58446.54,Delivered,2
PO002395,PROD0063,SUP019,WH02,24-12-2025,30-12-2025,31-12-2025,549,549,106.46,58446.54,Delivered,1
PO002396,PROD0064,SUP012,WH02,07-01-2025,25-01-2025,25-01-2025,66,66,169.02,11155.32,Delivered,0
PO002397,PROD0064,SUP012,WH02,16-02-2025,06-03-2025,16-03-2025,66,66,169.02,11155.32,Delivered,10
PO002398,PROD0064,SUP012,WH02,25-03-2025,12-04-2025,19-04-2025,66,66,169.02,11155.32,Delivered,7
PO002399,PROD0064,SUP012,WH02,29-04-2025,17-05-2025,18-05-2025,66,66,169.02,11155.32,Delivered,1
PO002400,PROD0064,SUP012,WH02,29-05-2025,16-06-2025,23-06-2025,66,66,169.02,11155.32,Delivered,7
PO002401,PROD0064,SUP012,WH02,03-07-2025,21-07-2025,31-07-2025,66,66,169.02,11155.32,Delivered,10
PO002402,PROD0064,SUP012,WH02,12-08-2025,30-08-2025,01-09-2025,66,66,169.02,11155.32,Delivered,2
PO002403,PROD0064,SUP012,WH02,20-09-2025,08-10-2025,17-10-2025,66,66,169.02,11155.32,Delivered,9
PO002404,PROD0064,SUP012,WH02,04-11-2025,22-11-2025,22-11-2025,66,66,169.02,11155.32,Delivered,0
PO002405,PROD0064,SUP012,WH02,18-12-2025,05-01-2026,11-01-2026,66,66,169.02,11155.32,Delivered,6
PO002406,PROD0064,SUP012,WH02,19-12-2025,06-01-2026,07-01-2026,66,66,169.02,11155.32,Delivered,1
PO002407,PROD0064,SUP012,WH02,20-12-2025,07-01-2026,13-01-2026,66,66,169.02,11155.32,Delivered,6
PO002408,PROD0064,SUP012,WH02,21-12-2025,08-01-2026,09-01-2026,66,66,169.02,11155.32,Delivered,1
PO002409,PROD0064,SUP012,WH02,22-12-2025,09-01-2026,15-01-2026,66,66,169.02,11155.32,Delivered,6
PO002410,PROD0064,SUP012,WH02,23-12-2025,10-01-2026,19-01-2026,66,61,169.02,11155.32,Partial - Defect/Shortage,9
PO002411,PROD0064,SUP012,WH02,24-12-2025,11-01-2026,18-01-2026,66,66,169.02,11155.32,Delivered,7
PO002412,PROD0064,SUP012,WH02,25-12-2025,12-01-2026,19-01-2026,66,66,169.02,11155.32,Delivered,7
PO002413,PROD0064,SUP012,WH02,26-12-2025,13-01-2026,13-01-2026,66,66,169.02,11155.32,Delivered,0
PO002414,PROD0064,SUP012,WH02,27-12-2025,14-01-2026,27-01-2026,66,66,169.02,11155.32,Delivered,13
PO002415,PROD0064,SUP012,WH02,28-12-2025,15-01-2026,23-01-2026,66,66,169.02,11155.32,Delivered,8
PO002416,PROD0064,SUP012,WH02,29-12-2025,16-01-2026,30-01-2026,66,66,169.02,11155.32,Delivered,14
PO002417,PROD0064,SUP012,WH02,30-12-2025,17-01-2026,29-01-2026,66,66,169.02,11155.32,Delivered,12
PO002418,PROD0064,SUP012,WH02,31-12-2025,18-01-2026,24-01-2026,66,59,169.02,11155.32,Partial - Defect/Shortage,6
PO002419,PROD0064,SUP012,WH01,17-01-2025,04-02-2025,05-02-2025,67,61,169.02,11324.34,Partial - Defect/Shortage,1
PO002420,PROD0064,SUP012,WH01,28-02-2025,18-03-2025,24-03-2025,67,67,169.02,11324.34,Delivered,6
PO002421,PROD0064,SUP012,WH01,07-04-2025,25-04-2025,27-04-2025,67,67,169.02,11324.34,Delivered,2
PO002422,PROD0064,SUP012,WH01,09-05-2025,27-05-2025,27-05-2025,67,67,169.02,11324.34,Delivered,0
PO002423,PROD0064,SUP012,WH01,05-06-2025,23-06-2025,23-06-2025,67,67,169.02,11324.34,Delivered,0
PO002424,PROD0064,SUP012,WH01,04-07-2025,22-07-2025,01-08-2025,67,67,169.02,11324.34,Delivered,10
PO002425,PROD0064,SUP012,WH01,15-08-2025,02-09-2025,06-09-2025,67,67,169.02,11324.34,Delivered,4
PO002426,PROD0064,SUP012,WH01,20-09-2025,08-10-2025,10-10-2025,67,67,169.02,11324.34,Delivered,2
PO002427,PROD0064,SUP012,WH01,29-10-2025,16-11-2025,30-11-2025,67,67,169.02,11324.34,Delivered,14
PO002428,PROD0064,SUP012,WH01,15-12-2025,02-01-2026,03-01-2026,67,67,169.02,11324.34,Delivered,1
PO002429,PROD0064,SUP012,WH01,16-12-2025,03-01-2026,05-01-2026,67,67,169.02,11324.34,Delivered,2
PO002430,PROD0064,SUP012,WH01,17-12-2025,04-01-2026,09-01-2026,67,67,169.02,11324.34,Delivered,5
PO002431,PROD0064,SUP012,WH01,18-12-2025,05-01-2026,05-01-2026,67,62,169.02,11324.34,Partial - Defect/Shortage,0
PO002432,PROD0064,SUP012,WH01,19-12-2025,06-01-2026,06-01-2026,67,67,169.02,11324.34,Delivered,0
PO002433,PROD0064,SUP012,WH01,20-12-2025,07-01-2026,17-01-2026,67,67,169.02,11324.34,Delivered,10
PO002434,PROD0064,SUP012,WH01,21-12-2025,08-01-2026,14-01-2026,67,67,169.02,11324.34,Delivered,6
PO002435,PROD0064,SUP012,WH01,22-12-2025,09-01-2026,16-01-2026,67,67,169.02,11324.34,Delivered,7
PO002436,PROD0064,SUP012,WH01,23-12-2025,10-01-2026,11-01-2026,67,59,169.02,11324.34,Partial - Defect/Shortage,1
PO002437,PROD0064,SUP012,WH01,24-12-2025,11-01-2026,24-01-2026,67,67,169.02,11324.34,Delivered,13
PO002438,PROD0064,SUP012,WH01,25-12-2025,12-01-2026,17-01-2026,67,67,169.02,11324.34,Delivered,5
PO002439,PROD0064,SUP012,WH01,26-12-2025,13-01-2026,14-01-2026,67,58,169.02,11324.34,Partial - Defect/Shortage,1
PO002440,PROD0064,SUP012,WH01,27-12-2025,14-01-2026,24-01-2026,67,67,169.02,11324.34,Delivered,10
PO002441,PROD0064,SUP012,WH01,28-12-2025,15-01-2026,20-01-2026,67,67,169.02,11324.34,Delivered,5
PO002442,PROD0064,SUP012,WH01,29-12-2025,16-01-2026,18-01-2026,67,67,169.02,11324.34,Delivered,2
PO002443,PROD0064,SUP012,WH01,30-12-2025,17-01-2026,31-01-2026,67,67,169.02,11324.34,Delivered,14
PO002444,PROD0064,SUP012,WH01,31-12-2025,18-01-2026,19-01-2026,67,67,169.02,11324.34,Delivered,1
PO002445,PROD0064,SUP012,WH04,11-01-2025,29-01-2025,06-02-2025,64,64,169.02,10817.28,Delivered,8
PO002446,PROD0064,SUP012,WH04,25-02-2025,15-03-2025,18-03-2025,64,64,169.02,10817.28,Delivered,3
PO002447,PROD0064,SUP012,WH04,29-03-2025,16-04-2025,26-04-2025,64,64,169.02,10817.28,Delivered,10
PO002448,PROD0064,SUP012,WH04,07-05-2025,25-05-2025,27-05-2025,64,64,169.02,10817.28,Delivered,2
PO002449,PROD0064,SUP012,WH04,08-06-2025,26-06-2025,01-07-2025,64,64,169.02,10817.28,Delivered,5
PO002450,PROD0064,SUP012,WH04,15-07-2025,02-08-2025,04-08-2025,64,64,169.02,10817.28,Delivered,2
PO002451,PROD0064,SUP012,WH04,15-08-2025,02-09-2025,03-09-2025,64,64,169.02,10817.28,Delivered,1
PO002452,PROD0064,SUP012,WH04,22-09-2025,10-10-2025,11-10-2025,64,64,169.02,10817.28,Delivered,1
PO002453,PROD0064,SUP012,WH04,29-10-2025,16-11-2025,19-11-2025,64,64,169.02,10817.28,Delivered,3
PO002454,PROD0064,SUP012,WH04,11-12-2025,29-12-2025,03-01-2026,64,64,169.02,10817.28,Delivered,5
PO002455,PROD0064,SUP012,WH04,12-12-2025,30-12-2025,03-01-2026,64,64,169.02,10817.28,Delivered,4
PO002456,PROD0064,SUP012,WH04,13-12-2025,31-12-2025,10-01-2026,64,64,169.02,10817.28,Delivered,10
PO002457,PROD0064,SUP012,WH04,14-12-2025,01-01-2026,02-01-2026,64,64,169.02,10817.28,Delivered,1
PO002458,PROD0064,SUP012,WH04,15-12-2025,02-01-2026,04-01-2026,64,64,169.02,10817.28,Delivered,2
PO002459,PROD0064,SUP012,WH04,16-12-2025,03-01-2026,05-01-2026,64,64,169.02,10817.28,Delivered,2
PO002460,PROD0064,SUP012,WH04,17-12-2025,04-01-2026,09-01-2026,64,64,169.02,10817.28,Delivered,5
PO002461,PROD0064,SUP012,WH04,18-12-2025,05-01-2026,05-01-2026,64,64,169.02,10817.28,Delivered,0
PO002462,PROD0064,SUP012,WH04,19-12-2025,06-01-2026,07-01-2026,64,64,169.02,10817.28,Delivered,1
PO002463,PROD0064,SUP012,WH04,20-12-2025,07-01-2026,08-01-2026,64,64,169.02,10817.28,Delivered,1
PO002464,PROD0064,SUP012,WH04,21-12-2025,08-01-2026,10-01-2026,64,55,169.02,10817.28,Partial - Defect/Shortage,2
PO002465,PROD0064,SUP012,WH04,22-12-2025,09-01-2026,23-01-2026,64,57,169.02,10817.28,Partial - Defect/Shortage,14
PO002466,PROD0064,SUP012,WH04,23-12-2025,10-01-2026,12-01-2026,64,64,169.02,10817.28,Delivered,2
PO002467,PROD0064,SUP012,WH04,24-12-2025,11-01-2026,24-01-2026,64,64,169.02,10817.28,Delivered,13
PO002468,PROD0064,SUP012,WH04,25-12-2025,12-01-2026,23-01-2026,64,60,169.02,10817.28,Partial - Defect/Shortage,11
PO002469,PROD0064,SUP012,WH04,26-12-2025,13-01-2026,14-01-2026,64,64,169.02,10817.28,Delivered,1
PO002470,PROD0064,SUP012,WH04,27-12-2025,14-01-2026,15-01-2026,64,64,169.02,10817.28,Delivered,1
PO002471,PROD0064,SUP012,WH04,28-12-2025,15-01-2026,15-01-2026,64,64,169.02,10817.28,Delivered,0
PO002472,PROD0064,SUP012,WH04,29-12-2025,16-01-2026,20-01-2026,64,64,169.02,10817.28,Delivered,4
PO002473,PROD0064,SUP012,WH04,30-12-2025,17-01-2026,25-01-2026,64,64,169.02,10817.28,Delivered,8
PO002474,PROD0064,SUP012,WH04,31-12-2025,18-01-2026,19-01-2026,64,64,169.02,10817.28,Delivered,1
PO002475,PROD0065,SUP008,WH03,06-01-2025,13-01-2025,13-01-2025,548,548,11.86,6499.28,Delivered,0
PO002476,PROD0065,SUP008,WH03,13-02-2025,20-02-2025,22-02-2025,548,548,11.86,6499.28,Delivered,2
PO002477,PROD0065,SUP008,WH03,25-03-2025,01-04-2025,03-04-2025,548,548,11.86,6499.28,Delivered,2
PO002478,PROD0065,SUP008,WH03,29-04-2025,06-05-2025,08-05-2025,548,548,11.86,6499.28,Delivered,2
PO002479,PROD0065,SUP008,WH03,01-06-2025,08-06-2025,10-06-2025,548,548,11.86,6499.28,Delivered,2
PO002480,PROD0065,SUP008,WH03,09-07-2025,16-07-2025,16-07-2025,548,548,11.86,6499.28,Delivered,0
PO002481,PROD0065,SUP008,WH03,12-08-2025,19-08-2025,21-08-2025,548,548,11.86,6499.28,Delivered,2
PO002482,PROD0065,SUP008,WH03,22-09-2025,29-09-2025,30-09-2025,548,548,11.86,6499.28,Delivered,1
PO002483,PROD0065,SUP008,WH03,28-10-2025,04-11-2025,06-11-2025,548,548,11.86,6499.28,Delivered,2
PO002484,PROD0065,SUP008,WH03,28-11-2025,05-12-2025,07-12-2025,548,548,11.86,6499.28,Delivered,2
PO002485,PROD0065,SUP008,WH03,25-12-2025,01-01-2026,03-01-2026,548,548,11.86,6499.28,Delivered,2
PO002486,PROD0065,SUP008,WH03,26-12-2025,02-01-2026,04-01-2026,548,548,11.86,6499.28,Delivered,2
PO002487,PROD0065,SUP008,WH03,27-12-2025,03-01-2026,04-01-2026,548,548,11.86,6499.28,Delivered,1
PO002488,PROD0065,SUP008,WH03,28-12-2025,04-01-2026,06-01-2026,548,548,11.86,6499.28,Delivered,2
PO002489,PROD0065,SUP008,WH03,29-12-2025,05-01-2026,07-01-2026,548,548,11.86,6499.28,Delivered,2
PO002490,PROD0065,SUP008,WH03,30-12-2025,06-01-2026,07-01-2026,548,548,11.86,6499.28,Delivered,1
PO002491,PROD0065,SUP008,WH03,31-12-2025,07-01-2026,08-01-2026,548,548,11.86,6499.28,Delivered,1
PO002492,PROD0065,SUP008,WH02,01-01-2025,08-01-2025,10-01-2025,694,694,11.86,8230.84,Delivered,2
PO002493,PROD0065,SUP008,WH02,02-02-2025,09-02-2025,10-02-2025,694,694,11.86,8230.84,Delivered,1
PO002494,PROD0065,SUP008,WH02,16-03-2025,23-03-2025,23-03-2025,694,694,11.86,8230.84,Delivered,0
PO002495,PROD0065,SUP008,WH02,19-04-2025,26-04-2025,26-04-2025,694,694,11.86,8230.84,Delivered,0
PO002496,PROD0065,SUP008,WH02,22-05-2025,29-05-2025,31-05-2025,694,694,11.86,8230.84,Delivered,2
PO002497,PROD0065,SUP008,WH02,21-06-2025,28-06-2025,30-06-2025,694,694,11.86,8230.84,Delivered,2
PO002498,PROD0065,SUP008,WH02,24-07-2025,31-07-2025,02-08-2025,694,694,11.86,8230.84,Delivered,2
PO002499,PROD0065,SUP008,WH02,29-08-2025,05-09-2025,05-09-2025,694,606,11.86,8230.84,Partial - Defect/Shortage,0
PO002500,PROD0065,SUP008,WH02,25-09-2025,02-10-2025,02-10-2025,694,694,11.86,8230.84,Delivered,0
PO002501,PROD0065,SUP008,WH02,02-11-2025,09-11-2025,09-11-2025,694,694,11.86,8230.84,Delivered,0
PO002502,PROD0065,SUP008,WH02,03-12-2025,10-12-2025,10-12-2025,694,694,11.86,8230.84,Delivered,0
PO002503,PROD0065,SUP008,WH02,29-12-2025,05-01-2026,07-01-2026,694,694,11.86,8230.84,Delivered,2
PO002504,PROD0065,SUP008,WH02,30-12-2025,06-01-2026,06-01-2026,694,694,11.86,8230.84,Delivered,0
PO002505,PROD0065,SUP008,WH02,31-12-2025,07-01-2026,07-01-2026,694,694,11.86,8230.84,Delivered,0
PO002506,PROD0065,SUP008,WH01,05-01-2025,12-01-2025,12-01-2025,832,832,11.86,9867.52,Delivered,0
PO002507,PROD0065,SUP008,WH01,04-02-2025,11-02-2025,11-02-2025,832,832,11.86,9867.52,Delivered,0
PO002508,PROD0065,SUP008,WH01,12-03-2025,19-03-2025,20-03-2025,832,832,11.86,9867.52,Delivered,1
PO002509,PROD0065,SUP008,WH01,19-04-2025,26-04-2025,26-04-2025,832,832,11.86,9867.52,Delivered,0
PO002510,PROD0065,SUP008,WH01,23-05-2025,30-05-2025,30-05-2025,832,832,11.86,9867.52,Delivered,0
PO002511,PROD0065,SUP008,WH01,23-06-2025,30-06-2025,30-06-2025,832,832,11.86,9867.52,Delivered,0
PO002512,PROD0065,SUP008,WH01,02-08-2025,09-08-2025,17-08-2025,832,832,11.86,9867.52,Delivered,8
PO002513,PROD0065,SUP008,WH01,13-09-2025,20-09-2025,21-09-2025,832,832,11.86,9867.52,Delivered,1
PO002514,PROD0065,SUP008,WH01,18-10-2025,25-10-2025,26-10-2025,832,832,11.86,9867.52,Delivered,1
PO002515,PROD0065,SUP008,WH01,19-11-2025,26-11-2025,26-11-2025,832,832,11.86,9867.52,Delivered,0
PO002516,PROD0065,SUP008,WH01,19-12-2025,26-12-2025,26-12-2025,832,832,11.86,9867.52,Delivered,0
PO002517,PROD0066,SUP018,WH04,06-01-2025,16-01-2025,18-01-2025,249,249,146.69,36525.81,Delivered,2
PO002518,PROD0066,SUP018,WH04,17-02-2025,27-02-2025,27-02-2025,249,249,146.69,36525.81,Delivered,0
PO002519,PROD0066,SUP018,WH04,01-04-2025,11-04-2025,21-04-2025,249,249,146.69,36525.81,Delivered,10
PO002520,PROD0066,SUP018,WH04,18-05-2025,28-05-2025,30-05-2025,249,249,146.69,36525.81,Delivered,2
PO002521,PROD0066,SUP018,WH04,24-06-2025,04-07-2025,06-07-2025,249,249,146.69,36525.81,Delivered,2
PO002522,PROD0066,SUP018,WH04,31-07-2025,10-08-2025,12-08-2025,249,249,146.69,36525.81,Delivered,2
PO002523,PROD0066,SUP018,WH04,04-09-2025,14-09-2025,25-09-2025,249,249,146.69,36525.81,Delivered,11
PO002524,PROD0066,SUP018,WH04,13-10-2025,23-10-2025,23-10-2025,249,249,146.69,36525.81,Delivered,0
PO002525,PROD0066,SUP018,WH04,09-11-2025,19-11-2025,21-11-2025,249,249,146.69,36525.81,Delivered,2
PO002526,PROD0066,SUP018,WH04,06-12-2025,16-12-2025,16-12-2025,249,249,146.69,36525.81,Delivered,0
PO002527,PROD0066,SUP018,WH04,30-12-2025,09-01-2026,10-01-2026,249,249,146.69,36525.81,Delivered,1
PO002528,PROD0066,SUP018,WH04,31-12-2025,10-01-2026,12-01-2026,249,249,146.69,36525.81,Delivered,2
PO002529,PROD0066,SUP018,WH02,04-01-2025,14-01-2025,14-01-2025,195,195,146.69,28604.55,Delivered,0
PO002530,PROD0066,SUP018,WH02,16-02-2025,26-02-2025,12-03-2025,195,195,146.69,28604.55,Delivered,14
PO002531,PROD0066,SUP018,WH02,10-04-2025,20-04-2025,22-04-2025,195,195,146.69,28604.55,Delivered,2
PO002532,PROD0066,SUP018,WH02,17-05-2025,27-05-2025,29-05-2025,195,195,146.69,28604.55,Delivered,2
PO002533,PROD0066,SUP018,WH02,24-06-2025,04-07-2025,04-07-2025,195,195,146.69,28604.55,Delivered,0
PO002534,PROD0066,SUP018,WH02,31-07-2025,10-08-2025,11-08-2025,195,195,146.69,28604.55,Delivered,1
PO002535,PROD0066,SUP018,WH02,04-09-2025,14-09-2025,15-09-2025,195,195,146.69,28604.55,Delivered,1
PO002536,PROD0066,SUP018,WH02,07-10-2025,17-10-2025,27-10-2025,195,195,146.69,28604.55,Delivered,10
PO002537,PROD0066,SUP018,WH02,12-11-2025,22-11-2025,22-11-2025,195,195,146.69,28604.55,Delivered,0
PO002538,PROD0066,SUP018,WH02,06-12-2025,16-12-2025,20-12-2025,195,195,146.69,28604.55,Delivered,4
PO002539,PROD0066,SUP018,WH03,06-01-2025,16-01-2025,16-01-2025,277,277,146.69,40633.13,Delivered,0
PO002540,PROD0066,SUP018,WH03,17-02-2025,27-02-2025,07-03-2025,277,277,146.69,40633.13,Delivered,8
PO002541,PROD0066,SUP018,WH03,05-04-2025,15-04-2025,16-04-2025,277,277,146.69,40633.13,Delivered,1
PO002542,PROD0066,SUP018,WH03,13-05-2025,23-05-2025,25-05-2025,277,277,146.69,40633.13,Delivered,2
PO002543,PROD0066,SUP018,WH03,22-06-2025,02-07-2025,02-07-2025,277,277,146.69,40633.13,Delivered,0
PO002544,PROD0066,SUP018,WH03,27-07-2025,06-08-2025,08-08-2025,277,277,146.69,40633.13,Delivered,2
PO002545,PROD0066,SUP018,WH03,01-09-2025,11-09-2025,13-09-2025,277,277,146.69,40633.13,Delivered,2
PO002546,PROD0066,SUP018,WH03,03-10-2025,13-10-2025,15-10-2025,277,252,146.69,40633.13,Partial - Defect/Shortage,2
PO002547,PROD0066,SUP018,WH03,01-11-2025,11-11-2025,22-11-2025,277,277,146.69,40633.13,Delivered,11
PO002548,PROD0066,SUP018,WH03,07-12-2025,17-12-2025,18-12-2025,277,277,146.69,40633.13,Delivered,1
PO002549,PROD0066,SUP018,WH03,30-12-2025,09-01-2026,09-01-2026,277,277,146.69,40633.13,Delivered,0
PO002550,PROD0066,SUP018,WH03,31-12-2025,10-01-2026,12-01-2026,277,277,146.69,40633.13,Delivered,2
PO002551,PROD0066,SUP018,WH01,02-01-2025,12-01-2025,12-01-2025,274,274,146.69,40193.06,Delivered,0
PO002552,PROD0066,SUP018,WH01,11-02-2025,21-02-2025,21-02-2025,274,274,146.69,40193.06,Delivered,0
PO002553,PROD0066,SUP018,WH01,25-03-2025,04-04-2025,05-04-2025,274,274,146.69,40193.06,Delivered,1
